date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/mï¿?,PAR (ï¿½mol/mï¿?s),max. PAR (ï¿½mol/mï¿?s),Tlog (degC),OT
2020/6/10 2:50,988.47,12.7,286.8,11.65,93.3,14.71,13.72,0.99,8.68,13.88,1198.31,0.44,1.11,8.5,0,0,0,0,0,21.97,432.8
2020/6/10 3:00,988.38,12.9,287.01,11.39,90.5,14.9,13.48,1.42,8.53,13.64,1197.47,1.22,2.05,353.7,0,0,0,0,0,22,428.8
2020/6/10 3:10,988.35,12.82,286.93,11.55,92,14.82,13.64,1.19,8.63,13.8,1197.7,0.8,1.58,268,0,0,0,0,0,22.01,432.3
2020/6/10 3:20,988.33,12.67,286.78,11.52,92.7,14.68,13.61,1.07,8.61,13.77,1198.32,0.69,1.52,246.6,0,370,0,0,0,22.01,431.7
2020/6/10 3:30,988.36,12.67,286.78,11.49,92.5,14.68,13.58,1.1,8.59,13.74,1198.37,0.77,1.73,30.67,0,480,0,0,0,22.01,431.3
2020/6/10 3:40,988.37,12.64,286.75,11.41,92.2,14.65,13.51,1.14,8.54,13.66,1198.54,0.86,1.53,211.5,0,0,0,0,0,22,430.8
2020/6/10 3:50,988.39,12.65,286.76,11.4,92.1,14.66,13.5,1.16,8.54,13.66,1198.52,0.73,2.16,286.5,0,80,0,0,0,22,431.3
2020/6/10 4:00,988.37,12.79,286.9,11.26,90.4,14.79,13.37,1.42,8.46,13.53,1197.97,0.68,1.55,3.68,0.1,280,0.07,1.19,1.66,22,430
2020/6/10 4:10,988.33,12.72,286.83,11.26,90.8,14.73,13.37,1.35,8.46,13.53,1198.22,0.9,1.77,248.8,0.2,330,0.09,2.32,3.06,22,429.5
2020/6/10 4:20,988.42,12.49,286.59,11.39,93,14.5,13.49,1.02,8.53,13.65,1199.24,0.6,1.24,267.7,0,290,0.51,3.59,4.29,21.98,431.6
2020/6/10 4:30,988.53,12.54,286.63,11.26,91.9,14.55,13.37,1.18,8.46,13.53,1199.21,0.43,1.02,318.8,0.1,300,1.28,5.08,6.27,21.96,431.3
2020/6/10 4:40,988.53,12.63,286.72,11.22,91.1,14.64,13.34,1.3,8.43,13.49,1198.85,0.54,1.22,352,0,160,2.41,8.11,10.63,21.94,430.7
2020/6/10 4:50,988.54,12.67,286.76,11.14,90.4,14.68,13.27,1.41,8.39,13.42,1198.73,1.18,2.62,350.3,0,160,5.07,13.63,16.17,21.93,431.2
2020/6/10 5:00,988.55,12.72,286.81,11.01,89.3,14.73,13.15,1.58,8.32,13.3,1198.59,2.12,3.06,1.17,0.1,260,7.64,19.1,22.94,21.9,430.8
2020/6/10 5:10,988.57,12.81,286.9,10.93,88.3,14.81,13.08,1.73,8.27,13.23,1198.27,2.04,3.14,1.76,0,550,11.96,27.81,31.59,21.83,430.5
2020/6/10 5:20,988.58,12.84,286.93,10.77,87.2,14.84,12.94,1.9,8.18,13.09,1198.22,2.27,3.71,8.31,0,600,19.28,43.49,55.24,21.71,430.3
2020/6/10 5:30,988.59,12.83,286.92,10.72,87,14.83,12.9,1.93,8.16,13.05,1198.29,1.63,3.11,18.62,0.1,600,28.42,62.4,73.8,21.57,430.4
2020/6/10 5:40,988.62,12.92,287.01,10.6,85.8,14.92,12.8,2.12,8.09,12.95,1197.99,2.47,4.09,13.35,0,550,40.3,88.23,100.08,21.43,430.7
2020/6/10 5:50,988.59,12.96,287.05,10.49,84.9,14.96,12.7,2.26,8.03,12.85,1197.84,2.1,3.65,16.47,0,370,48.42,104.03,113.75,21.32,430.3
2020/6/10 6:00,988.51,12.98,287.08,10.52,85,14.98,12.73,2.25,8.05,12.88,1197.64,2.4,3.6,21.64,0,50,59.77,127.28,137.17,21.22,430.8
2020/6/10 6:10,988.5,12.95,287.05,10.6,85.6,14.95,12.8,2.15,8.09,12.95,1197.72,2.2,3.22,8.37,0,170,64.52,136.65,139.86,21.16,431.9
2020/6/10 6:20,988.53,12.94,287.04,10.5,85.1,14.94,12.71,2.23,8.04,12.86,1197.84,2.23,3.18,7.09,0,0,57.23,120.54,128.88,21.12,432.1
2020/6/10 6:30,988.56,12.99,287.08,10.46,84.6,14.99,12.68,2.31,8.02,12.83,1197.68,2.05,2.85,6.87,0,0,67.54,141.52,171.95,21.1,432.2
2020/6/10 6:40,988.55,13.04,287.13,10.55,84.8,15.04,12.75,2.29,8.06,12.9,1197.43,2.37,3.33,18.24,0,0,95.52,195.79,230.72,21.1,432.8
2020/6/10 6:50,988.56,13.09,287.18,10.82,86.1,15.09,12.99,2.1,8.21,13.14,1197.12,2.26,3.32,17.86,0,0,131.67,266.53,301.62,21.13,433.4
2020/6/10 7:00,988.53,13.17,287.27,11.01,86.7,15.17,13.15,2.02,8.32,13.3,1196.68,1.92,2.86,16.17,0,0,174.59,351.69,402.28,21.21,433.3
2020/6/10 7:10,988.5,13.35,287.45,10.97,85.5,15.35,13.12,2.23,8.3,13.27,1195.9,2.22,3.13,15.56,0,0,181.51,364.16,405.82,21.34,432.2
2020/6/10 7:20,988.47,13.41,287.51,10.86,84.5,15.41,13.02,2.39,8.23,13.17,1195.66,2.42,3.9,24.3,0,0,155.28,313.8,329.12,21.52,431.5
2020/6/10 7:30,988.48,13.44,287.54,10.76,83.8,15.44,12.94,2.5,8.18,13.09,1195.59,2.42,3.23,19.53,0,0,162.58,329.58,347.37,21.68,429.9
2020/6/10 7:40,988.51,13.49,287.59,10.86,84.1,15.49,13.02,2.46,8.24,13.18,1195.38,2.08,2.87,23.78,0,0,126.68,257.56,292.66,21.82,429.6
2020/6/10 7:50,988.53,13.52,287.62,10.86,83.9,15.52,13.02,2.5,8.23,13.17,1195.28,1.92,3.06,23.69,0,0,124.67,255.67,282.47,21.94,429.4
2020/6/10 8:00,988.47,13.57,287.67,10.83,83.5,15.57,13,2.57,8.22,13.15,1195.01,1.92,3.1,25.43,0,0,164.86,339.27,396.61,22.06,428.4
2020/6/10 8:10,988.45,13.62,287.72,10.83,83.2,15.62,12.99,2.62,8.22,13.15,1194.78,1.94,3.14,25.17,0,0,207.75,427.27,449.49,22.18,426.9
2020/6/10 8:20,988.41,13.71,287.82,10.77,82.4,15.71,12.94,2.76,8.19,13.1,1194.37,1.8,2.84,22.25,0,0,227.79,466.09,483.33,22.31,424.7
2020/6/10 8:30,988.44,13.83,287.94,10.72,81.5,15.83,12.9,2.93,8.16,13.05,1193.93,1.79,3.36,11.67,0,0,231.77,477.09,492.38,22.44,422.9
2020/6/10 8:40,988.4,13.93,288.04,10.64,80.5,15.94,12.83,3.11,8.11,12.98,1193.5,1.88,3.2,20.27,0,0,198.43,408.34,463.16,22.61,421.5
2020/6/10 8:50,988.36,13.94,288.05,10.59,80.2,15.95,12.79,3.16,8.09,12.94,1193.43,2.2,3.27,29.84,0,0,189.9,393.77,459.89,22.79,420.1
2020/6/10 9:00,988.33,13.99,288.11,10.53,79.61,16,12.74,3.26,8.05,12.89,1193.21,2.11,3.09,37.37,0,0,229.05,472.08,485.13,22.94,419
2020/6/10 9:10,988.31,14.06,288.18,10.37,78.41,16.07,12.6,3.47,7.97,12.75,1192.96,2.5,3.56,40.36,0,0,251.1,520.82,597.48,23.06,417.9
2020/6/10 9:20,988.22,14.12,288.25,10.49,78.75,16.13,12.71,3.43,8.04,12.86,1192.55,2.04,3.67,28.25,0,0,281.83,582.76,602.59,23.16,416.5
2020/6/10 9:30,988.13,14.36,288.49,10.4,77.08,16.39,12.63,3.76,7.99,12.78,1191.48,2.56,4.06,30.5,0,0,323.3,667.81,691.4,23.28,414.6
2020/6/10 9:40,988.06,14.47,288.61,10.08,74.88,16.5,12.36,4.15,7.82,12.51,1191.06,3.45,4.72,29.98,0,0,404.4,830.08,1206.09,23.43,413.8
2020/6/10 9:50,988.06,14.81,288.95,10.41,74.91,16.87,12.64,4.23,7.99,12.79,1189.53,2.67,4.35,31.19,0,0,456.08,929.69,1180.97,23.58,411.5
2020/6/10 10:00,988.06,15.04,289.18,10.17,72.6,17.12,12.43,4.69,7.86,12.58,1188.67,2.53,3.97,29.95,0,0,351.45,725.34,747.39,23.78,411.1
2020/6/10 10:10,988.01,15.08,289.23,9.95,71.37,17.17,12.25,4.91,7.75,12.4,1188.53,3.01,4.42,38.44,0,0,340.82,709.83,724.3,24.02,410.6
2020/6/10 10:20,987.95,15.19,289.34,9.75,69.93,17.29,12.09,5.2,7.65,12.24,1188.08,3.27,4.93,35.79,0,0,290.17,606.06,662.98,24.22,410.1
2020/6/10 10:30,987.96,15.05,289.2,9.36,68.71,17.13,11.77,5.36,7.45,11.92,1188.81,3.05,4.6,30.72,0,360,257.53,541.61,560.88,24.35,409.7
2020/6/10 10:40,987.94,15.05,289.2,9.15,67.78,17.13,11.61,5.52,7.34,11.75,1188.86,3.2,4.18,34.83,0,0,264.94,560.27,569.34,24.4,409.8
2020/6/10 10:50,987.89,15.01,289.17,8.88,66.72,17.09,11.4,5.69,7.21,11.54,1189.06,3.21,5.09,37.14,0,0,265.11,557.15,563.12,24.4,409.3
2020/6/10 11:00,987.77,15.01,289.18,9.27,68.47,17.09,11.7,5.39,7.4,11.85,1188.78,2.64,4.44,41,0,0,248.86,525.9,558.75,24.39,409.3
2020/6/10 11:10,987.72,14.95,289.12,8.93,67.21,17.02,11.44,5.58,7.24,11.58,1189.09,2.35,4.09,22.49,0,0,228.43,480.04,503.28,24.39,408.1
2020/6/10 11:20,987.74,15.12,289.29,9.06,67.07,17.21,11.54,5.67,7.3,11.69,1188.36,1.12,2.27,22.17,0,0,249.61,529.37,583.75,24.4,406.6
2020/6/10 11:30,987.71,15.25,289.42,9.03,66.34,17.36,11.51,5.84,7.28,11.66,1187.8,0.78,2.18,16.72,0,0,272.63,575.71,623.21,24.49,405.6
2020/6/10 11:40,987.58,15.62,289.8,9.34,66.17,17.77,11.76,6.01,7.44,11.91,1186.01,1.05,3.04,237.7,0,0,280.08,587.27,624.65,24.67,403.7
2020/6/10 11:50,987.52,15.59,289.78,9.02,64.87,17.74,11.51,6.23,7.28,11.65,1186.18,1.46,3.19,291.6,0,0,233.68,487.66,546.86,24.94,404.5
2020/6/10 12:00,987.43,15.53,289.73,9.21,65.95,17.67,11.65,6.02,7.37,11.8,1186.25,1.8,3.7,248.4,0,0,257.68,543.73,627.09,25.21,403.9
2020/6/10 12:10,987.29,15.66,289.87,9.19,65.34,17.82,11.64,6.18,7.37,11.79,1185.55,1.59,3.13,253,0,0,311.43,651.29,677.18,25.45,403.6
2020/6/10 12:20,987.18,15.89,290.11,9.04,63.72,18.08,11.52,6.56,7.29,11.67,1184.53,1.58,3.27,250.1,0,0,336.33,693.03,710.04,25.68,402.9
2020/6/10 12:30,987.16,16.29,290.51,9.22,62.9,18.55,11.67,6.88,7.38,11.82,1182.8,1.04,2.69,217.2,0,0,445.7,919.75,1342.23,25.93,401.5
2020/6/10 12:40,987.14,16.81,291.04,9.21,60.78,19.17,11.65,7.52,7.38,11.81,1180.67,1.36,3.38,267.3,0,0,389.4,800.59,956.43,26.26,400.9
2020/6/10 12:50,987.14,16.64,290.86,9.11,61.04,18.97,11.58,7.39,7.33,11.73,1181.39,1.75,3.13,262.7,0,0,324.07,667.6,710.51,26.62,400.1
2020/6/10 13:00,987.05,16.61,290.84,9.07,61.01,18.93,11.55,7.38,7.31,11.7,1181.42,1.9,3.41,269.6,0,0,354.67,730.24,985.37,26.94,399.2
2020/6/10 13:10,987.04,16.74,290.97,9.42,61.94,19.09,11.82,7.27,7.48,11.98,1180.75,1.83,3.69,260.5,0,0,264.73,548.45,575.93,27.19,398.1
2020/6/10 13:20,987,16.63,290.87,9.37,62.17,18.96,11.79,7.17,7.46,11.94,1181.17,2.18,3.44,273.2,0,0,217.66,455.95,502.85,27.39,398
2020/6/10 13:30,986.94,16.36,290.6,9.22,62.59,18.63,11.66,6.97,7.38,11.82,1182.26,2.83,4.62,261.1,0,0,176.1,374.79,411.31,27.5,398.3
2020/6/10 13:40,986.9,16.31,290.55,9.39,63.52,18.57,11.8,6.78,7.47,11.95,1182.35,2.42,3.53,250.5,0,0,181.46,394.6,411.71,27.49,397.6
2020/6/10 13:50,986.91,16.39,290.63,9.51,63.72,18.67,11.9,6.77,7.53,12.05,1181.99,2.46,3.47,248.4,0,0,158.85,350.34,373.69,27.41,397.1
2020/6/10 14:00,986.89,16.34,290.58,9.7,64.75,18.61,12.05,6.56,7.63,12.21,1182.1,2.47,3.89,251.2,0,0,142.08,316.89,351.89,27.3,396.9
2020/6/10 14:10,986.84,16.06,290.31,9.84,66.52,18.28,12.16,6.12,7.7,12.32,1183.14,2.66,3.75,257.2,0,0,125.37,283.2,290.15,27.14,397.2
2020/6/10 14:20,986.93,15.75,289.99,10.07,68.9,17.92,12.35,5.57,7.82,12.51,1184.43,2.92,4.05,253.8,0,0,103.53,237.83,266.95,26.4,397.4
2020/6/10 14:30,986.94,15.38,289.62,10.63,73.27,17.5,12.82,4.68,8.12,12.99,1185.74,2.27,2.99,252.6,0,50,83.39,188.42,208.83,25.93,397.9
2020/6/10 14:40,986.87,15.2,289.44,10.27,72.36,17.3,12.52,4.78,7.93,12.68,1186.54,3.39,4.16,254.3,0,0,95.92,216.27,233.59,25.7,398.8
2020/6/10 14:50,986.79,15.03,289.28,10.92,76.42,17.11,13.08,4.03,8.28,13.25,1186.88,3.73,5.11,239.9,0,0,117.19,263.78,275.49,25.51,397.9
2020/6/10 15:00,986.66,14.84,289.1,11.38,79.77,16.9,13.48,3.42,8.54,13.67,1187.32,3.52,4.77,235.4,0,80,108.15,243.14,262.14,25.31,397.3
2020/6/10 15:10,986.57,14.69,288.96,11.12,79.15,16.74,13.25,3.49,8.4,13.43,1187.94,3.81,4.9,244.8,0,0,108.6,243.53,253.28,25.09,398.2
2020/6/10 15:20,986.53,14.65,288.92,11.16,79.55,16.7,13.28,3.41,8.42,13.46,1188.04,3.96,5,241.2,0,0,93.03,208.01,223.02,24.84,399.2
2020/6/10 15:30,986.44,14.5,288.78,11.43,81.8,16.54,13.53,3.01,8.57,13.71,1188.44,4.29,5.6,236.6,0,0,84.27,187.46,197.56,24.59,399.4
2020/6/10 15:40,986.36,14.4,288.68,11.32,81.7,16.43,13.42,3.01,8.51,13.61,1188.81,4.1,5.4,237.6,0,0,79.74,178.31,184.99,24.32,400
2020/6/10 15:50,986.28,14.4,288.69,11.33,81.8,16.43,13.44,2.99,8.52,13.63,1188.7,3.51,4.52,234.4,0,0,68.83,153.39,165.44,24.05,400.7
2020/6/10 16:00,986.17,14.51,288.81,11.16,80.3,16.55,13.29,3.26,8.42,13.47,1188.18,1.49,2.66,259.7,0,0,85.39,191.2,209.15,23.85,401.9
2020/6/10 16:10,986.12,14.69,288.99,11.13,79.2,16.74,13.26,3.48,8.41,13.44,1187.39,0.86,1.69,222.5,0,0,81.84,183.31,208.81,23.77,402.4
2020/6/10 16:20,986.16,14.87,289.17,11.19,78.61,16.94,13.31,3.62,8.44,13.5,1186.67,1.2,2.59,192.9,0,0,91.23,203.47,255.99,23.79,402.9
2020/6/10 16:30,986.25,14.75,289.04,11.16,79.05,16.81,13.28,3.52,8.42,13.47,1187.29,1.42,2.36,210.8,0.1,480,125.58,277.52,287.47,23.9,402.4
2020/6/10 16:40,986.39,14.79,289.07,11.19,78.99,16.85,13.31,3.54,8.44,13.49,1187.28,1.11,1.71,152.3,0,600,106.47,236.86,267.47,24.04,402.4
2020/6/10 16:50,986.56,14.76,289.03,11.05,78.4,16.82,13.18,3.63,8.35,13.36,1187.67,1.57,3.14,116.6,0.2,600,90.72,205.91,227.05,24.15,403
2020/6/10 17:00,986.58,14.36,288.62,12.96,91.3,16.39,14.96,1.43,9.49,15.16,1188.53,1.64,3.34,153.2,0.3,600,72.8,158.13,192.91,24.22,402.9
2020/6/10 17:10,986.51,14.08,288.35,13.13,94,16.09,15.13,0.97,9.59,15.33,1189.53,1.21,1.99,204.6,0.2,600,95.6,209.53,211.57,24.23,403.4
2020/6/10 17:20,986.45,13.87,288.14,12.92,94,15.87,14.92,0.95,9.46,15.13,1190.42,0.84,1.3,227.7,0.2,600,84.12,185.13,209.15,24.21,402.3
2020/6/10 17:30,986.36,13.86,288.14,12.9,93.9,15.86,14.9,0.97,9.45,15.1,1190.37,1.02,1.39,235.7,0.1,420,48.83,107.69,146.21,24.16,402.5
2020/6/10 17:40,986.32,13.89,288.17,12.96,94.1,15.89,14.96,0.94,9.49,15.16,1190.17,0.48,0.93,199.7,0.1,450,24,53.44,75.65,24.12,402.9
2020/6/10 17:50,986.27,13.84,288.13,12.58,92.1,15.84,14.59,1.25,9.25,14.79,1190.48,0.89,1.23,225.1,0,420,15.54,35.76,38.75,24.08,402.2
2020/6/10 18:00,986.24,13.7,287.99,12.69,93.6,15.7,14.69,1,9.32,14.9,1190.98,0.62,1.04,227.6,0,340,16.29,38.18,43.75,24.04,402.9
2020/6/10 18:10,986.24,13.67,287.96,12.84,94.7,15.67,14.84,0.83,9.41,15.05,1191.04,0.7,1.57,225,0,0,22.8,53.45,58.1,23.98,405.7
2020/6/10 18:20,986.26,13.55,287.84,12.69,94.5,15.55,14.69,0.86,9.32,14.9,1191.63,0.86,1.49,251.6,0,0,18.3,42.8,53.66,23.94,405.1
2020/6/10 18:30,986.15,13.46,287.76,12.77,95.6,15.46,14.78,0.68,9.37,14.98,1191.83,0.57,1.37,247,0,0,15.97,37.77,42.99,23.91,406.4
2020/6/10 18:40,986.04,13.33,287.63,12.59,95.3,15.33,14.6,0.72,9.26,14.81,1192.31,1.35,2.31,228.2,0,0,11.32,26.22,27.78,23.87,408.5
2020/6/10 18:50,985.99,13.21,287.52,12.17,93.4,15.21,14.2,1,9.01,14.4,1192.94,1.63,2.74,265.5,0,0,12.28,27.75,28.65,23.83,407.5
2020/6/10 19:00,985.93,13.24,287.55,12.13,93,15.24,14.17,1.07,8.99,14.37,1192.75,1.33,2.24,271.8,0,0,14.21,31.14,32.04,23.74,408.2
2020/6/10 19:10,985.91,13.13,287.44,12.12,93.6,15.13,14.16,0.97,8.98,14.36,1193.19,1.89,2.94,257.3,0,0,12.26,26.84,30.68,23.64,408.4
2020/6/10 19:20,985.82,12.98,287.3,12.02,93.9,14.98,14.06,0.91,8.92,14.27,1193.75,1.73,2.78,256,0,0,8.23,18.35,22.82,23.53,409.4
2020/6/10 19:30,985.79,13.07,287.39,11.79,91.9,15.07,13.85,1.22,8.78,14.05,1193.44,0.62,1.34,184,0,0,7.81,17.11,19.74,23.4,409.1
2020/6/10 19:40,985.8,13.08,287.4,11.96,92.9,15.08,14.01,1.07,8.89,14.21,1193.34,1.18,2.02,186.2,0,0,9.36,19.87,20.2,23.3,411.4
2020/6/10 19:50,985.81,12.85,287.17,11.8,93.3,14.85,13.86,1,8.79,14.06,1194.38,1.19,2.12,206,0,0,7.06,15.48,19.16,23.23,411.2
2020/6/10 20:00,985.79,12.87,287.19,11.72,92.7,14.87,13.79,1.09,8.74,13.98,1194.3,0.71,1.42,197.7,0,410,4.44,10.44,12.07,23.19,411.8
2020/6/10 20:10,985.77,12.84,287.16,11.64,92.4,14.84,13.71,1.13,8.7,13.91,1194.44,0.98,1.76,198.8,0,120,2.13,6.16,8.15,23.15,412.4
2020/6/10 20:20,985.75,12.72,287.05,11.55,92.6,14.73,13.64,1.09,8.65,13.83,1194.95,0.87,1.48,216.4,0,0,0.59,3.57,4.66,23.12,412.1
2020/6/10 20:30,985.73,12.66,286.99,11.64,93.5,14.67,13.71,0.95,8.7,13.91,1195.14,0.84,1.48,199.9,0,200,0,1.83,2.5,23.09,413.1
2020/6/10 20:40,985.78,12.7,287.02,11.76,94,14.71,13.82,0.88,8.77,14.02,1194.98,0.9,1.61,146.4,0.1,90,0,0,1.37,23.05,414
2020/6/10 20:50,985.81,12.8,287.12,11.76,93.4,14.8,13.83,0.98,8.77,14.02,1194.6,0.59,1.04,265.1,0,0,0,0,0,23.02,414.4
2020/6/10 21:00,985.87,12.78,287.1,11.6,92.5,14.78,13.67,1.11,8.67,13.87,1194.83,0.54,0.85,76.49,0,230,0,0,0,22.98,412.6
2020/6/10 21:10,985.99,12.89,287.2,11.79,93,14.89,13.85,1.04,8.78,14.04,1194.43,0.62,1.52,41.93,0,520,0,0,0,22.92,415.5
2020/6/10 21:20,986.01,12.81,287.11,11.97,94.6,14.81,14.01,0.8,8.89,14.21,1194.72,0.62,1.05,217.2,0.1,200,0,0,0,22.87,418.5
2020/6/10 21:30,986.04,12.76,287.06,12.19,96.3,14.76,14.22,0.55,9.02,14.42,1194.87,0.9,1.36,163.4,0,340,0,0,0,22.82,422.1
2020/6/10 21:40,986.1,12.58,286.88,12.04,96.5,14.59,14.08,0.51,8.93,14.28,1195.76,0.61,1.07,214.6,0,430,0,0,0,22.79,419.9
2020/6/10 21:50,986.13,12.6,286.89,12.2,97.4,14.61,14.23,0.38,9.02,14.43,1195.64,0.41,1.14,174.3,0.1,440,0,0,0,22.76,422
2020/6/10 22:00,986.2,12.69,286.98,12.37,97.9,14.7,14.39,0.31,9.12,14.59,1195.28,0.48,1.52,90.1,0.3,290,0,0,0,22.73,423.6
2020/6/10 22:10,986.13,12.69,286.98,12.58,99.3,14.7,14.59,0.1,9.26,14.8,1195.1,0.35,1.13,44.65,0.5,600,0,0,0,22.7,426.2
2020/6/10 22:20,985.99,12.62,286.93,12.57,99.7,14.63,14.59,0.04,9.25,14.79,1195.22,0.29,0.68,8.34,0,500,0,0,0,22.65,428.6
2020/6/10 22:30,985.94,12.51,286.82,12.49,99.9,14.52,14.51,0.01,9.2,14.72,1195.66,0.38,0.75,242.2,0,10,0,0,0,22.6,429
2020/6/10 22:40,985.9,12.44,286.75,12.42,99.9,14.46,14.44,0.01,9.16,14.65,1195.93,0.35,0.71,348.4,0,180,0,0,0,22.55,427
2020/6/10 22:50,985.85,12.43,286.75,12.43,100,14.45,14.45,0,9.17,14.65,1195.91,0.67,1.19,28.6,0.1,550,0,0,0,22.51,434.4
2020/6/10 23:00,985.82,12.36,286.68,12.34,99.9,14.38,14.37,0.01,9.11,14.57,1196.21,0.49,0.93,24.78,0,600,0,0,0,22.45,428.4
2020/6/10 23:10,985.78,12.33,286.65,12.33,100,14.35,14.35,0,9.11,14.56,1196.29,0.71,1.4,158.4,0.3,600,0,0,0,22.39,434.2
2020/6/10 23:20,985.76,12.27,286.59,12.25,99.9,14.3,14.28,0.01,9.06,14.49,1196.55,0.59,1.24,251.2,0.3,530,0,0,0,22.34,428.9
2020/6/10 23:30,985.73,12.5,286.83,12.24,98.3,14.51,14.27,0.25,9.05,14.47,1195.56,0.57,1.3,211.3,0.1,390,0,0,0,22.29,426.3
2020/6/10 23:40,985.71,12.5,286.83,12.22,98.2,14.51,14.25,0.26,9.04,14.46,1195.54,0.88,2.06,237.1,0.2,580,0,0,0,22.24,424.7
2020/6/10 23:50,985.64,12.72,287.06,11.99,95.3,14.73,14.03,0.69,8.9,14.24,1194.63,1.55,2.64,336.5,0.1,600,0,0,0,22.17,419.8
2020/6/11 0:00,985.58,12.63,286.97,12.15,96.9,14.64,14.18,0.45,9,14.39,1194.87,1.36,2.15,179,0.2,600,0,0,0,22.08,423.9
2020/6/11 0:10,985.48,12.55,286.9,12.1,97.1,14.56,14.14,0.42,8.97,14.35,1195.1,1.54,2.67,157.2,0.1,580,0,0,0,21.96,423.7
2020/6/11 0:20,985.43,12.59,286.94,12.21,97.5,14.6,14.24,0.37,9.03,14.45,1194.83,1.2,2.66,115.7,0.1,470,0,0,0,21.84,425.7
2020/6/11 0:30,985.42,12.59,286.94,12.22,97.6,14.6,14.25,0.35,9.04,14.46,1194.81,0.8,1.69,138.1,0,0,0,0,0,21.74,425
2020/6/11 0:40,985.41,12.58,286.93,12.1,96.9,14.59,14.14,0.45,8.97,14.35,1194.89,0.75,2,187.9,0,0,0,0,0,21.68,425.7
2020/6/11 0:50,985.31,12.68,287.04,11.85,94.7,14.69,13.91,0.78,8.83,14.12,1194.46,0.96,1.99,312.3,0,0,0,0,0,21.66,424
2020/6/11 1:00,985.23,12.66,287.03,11.87,94.9,14.67,13.92,0.75,8.83,14.13,1194.44,1.11,2.36,191.5,0,0,0,0,0,21.66,425
2020/6/11 1:10,985.2,12.61,286.98,11.91,95.5,14.62,13.96,0.66,8.86,14.17,1194.59,0.78,1.69,207.2,0,0,0,0,0,21.68,425.7
2020/6/11 1:20,985.16,12.74,287.12,11.62,92.9,14.74,13.7,1.05,8.69,13.9,1194.12,0.77,1.73,339.6,0,0,0,0,0,21.71,422.8
2020/6/11 1:30,985.11,12.83,287.21,11.61,92.3,14.83,13.69,1.14,8.69,13.9,1193.69,1.12,3.36,10.35,0,0,0,0,0,21.75,423.2
2020/6/11 1:40,985.04,12.85,287.24,11.58,92,14.85,13.66,1.19,8.67,13.87,1193.53,1.19,2.25,7.84,0,0,0.06,0,0,21.78,422.7
2020/6/11 1:50,985.02,12.69,287.08,11.83,94.5,14.7,13.89,0.81,8.82,14.1,1194.07,0.51,0.94,212.8,0,0,0,0,0,21.79,427.1
2020/6/11 2:00,985.03,12.68,287.07,11.66,93.5,14.69,13.73,0.95,8.72,13.94,1194.2,0.91,1.94,39.89,0,230,0,0,0,21.81,425.9
2020/6/11 2:10,984.96,12.64,287.03,11.65,93.7,14.65,13.73,0.92,8.71,13.93,1194.28,1.18,1.93,321.1,0,0,0,0,0,21.83,427.3
2020/6/11 2:20,984.91,12.58,286.98,11.59,93.7,14.59,13.67,0.92,8.68,13.88,1194.5,1.24,3.42,318.7,0,0,0,0,0,21.82,427.2
2020/6/11 2:30,984.85,12.58,286.98,11.63,93.9,14.59,13.7,0.89,8.7,13.91,1194.41,0.72,1.99,342.9,0,0,0,0,0,21.8,428.2
2020/6/11 2:40,984.75,12.58,286.99,11.53,93.3,14.59,13.61,0.98,8.64,13.82,1194.33,0.86,2.32,2.5,0,0,0,0,0,21.78,427.2
2020/6/11 2:50,984.63,12.57,286.99,11.52,93.3,14.58,13.6,0.98,8.64,13.82,1194.23,1.32,2.49,2.57,0,0,0,0,0,21.77,428.2
2020/6/11 3:00,984.48,12.43,286.86,11.56,94.4,14.45,13.64,0.81,8.66,13.85,1194.61,1.55,2.95,40.29,0,0,0,0,0,21.75,429.2
2020/6/11 3:10,984.49,12.39,286.82,11.64,95.2,14.41,13.72,0.69,8.71,13.93,1194.76,0.68,1.75,32.43,0,0,0,0,0,21.7,429.9
2020/6/11 3:20,984.42,12.34,286.78,11.55,94.9,14.36,13.63,0.73,8.66,13.85,1194.92,1.17,2.6,349.1,0,0,0,0,0,21.66,428.9
2020/6/11 3:30,984.43,12.39,286.82,11.52,94.4,14.41,13.6,0.81,8.64,13.82,1194.74,1.05,1.7,349.6,0,0,0.03,0,0,21.63,428
2020/6/11 3:40,984.35,12.4,286.84,11.48,94.1,14.42,13.57,0.85,8.62,13.78,1194.61,1.29,3.07,351.8,0,0,0.17,0,0,21.61,427.1
2020/6/11 3:50,984.35,12.41,286.85,11.51,94.2,14.43,13.59,0.84,8.63,13.81,1194.56,1.98,3.24,12.25,0,0,0.55,0,1.49,21.59,427
2020/6/11 4:00,984.39,12.35,286.79,11.57,95,14.37,13.65,0.72,8.67,13.87,1194.83,2.03,4.3,5.35,0,0,1.17,2.37,3.16,21.53,428.5
2020/6/11 4:10,984.47,12.33,286.76,11.58,95.2,14.35,13.66,0.69,8.68,13.88,1195.01,1.12,2.15,338.4,0,0,1.8,3.9,5.44,21.45,429
